./Planning/pddlXpSym/ring/ring2_r6_p_t1.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
168,x191,1,1,193,192,387,750,193,494.1721721779322
169,x47,1,1,193,192,387,751,193,494.1791084809229
170,x189,1,1,193,192,387,752,193,494.18602752592415
171,x39,1,1,193,192,387,753,193,494.1929793379968
172,x119,0,1,193,192,387,754,193,494.19992883794475
173,x158,0,1,193,192,387,755,193,494.20713184098713
174,x124,0,1,193,192,387,756,193,494.2141429260373
175,x160,0,1,193,192,387,757,193,494.22115660994314
176,x166,0,1,193,192,387,758,193,494.22813138901256
177,x89,0,1,193,192,387,759,193,494.23507974797394
178,x180,1,1,193,192,387,760,193,494.2420589179965
179,x8,0,1,193,192,387,761,193,494.2489870969439
180,x5,0,1,193,192,387,762,193,494.2559134979965
181,x61,0,1,193,192,387,763,193,494.26286831195466
182,x91,1,1,193,192,387,764,193,494.26978802494705
183,x26,0,1,193,192,387,765,193,494.2767474499997
184,x22,0,1,193,192,387,766,193,494.2837342109997
185,x178,1,1,193,192,387,767,193,494.29069571301807
186,x172,0,1,193,192,387,768,193,494.2976617589593
187,x9,0,1,193,192,387,769,193,494.30458020500373
188,x150,1,1,193,192,387,770,193,494.31153992796317
189,x24,0,1,193,192,387,771,193,494.31848095101304
190,x2,0,1,193,192,387,772,193,494.3254531560233
191,x30,0,1,193,192,387,773,193,494.3323744270019
192,x113,0,1,193,192,387,774,193,494.33931453200057
./Planning/pddlXpSym/ring/ring2_r8_p_t1.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,629856,1097,100,1198,286,1095,13.48356523993425
1,x72,0,603612,1270,100,1372,286,1088,13.556999352993444
2,x81,1,415530,2315,100,2417,287,1074,13.760026571922936
3,x19,0,398034,1423,100,1525,288,1064,14.014507766929455
4,x27,0,380538,1299,100,1401,289,1055,14.189152936916798
5,x56,0,363042,1180,100,1282,290,1023,14.298932036967017
6,x52,0,345546,1060,100,1162,291,997,14.425903404015116
7,x28,0,336798,1189,100,1291,292,984,14.535789143992588
8,x99,0,174960,1014,100,1116,293,822,14.649436287931167
9,x7,0,166212,1110,100,1212,294,810,14.766868449980393
10,x76,0,148716,1252,100,1354,295,798,14.87365750700701
11,x84,1,99144,811,100,913,296,771,14.982263768906705
12,x8,0,93312,1095,100,1197,297,762,15.07117315090727
13,x85,1,62208,788,100,890,298,772,15.144426646991633
14,x21,0,54432,792,100,894,299,647,15.213830976979807
15,x54,0,54432,636,100,738,300,636,15.298603847972117
16,x26,0,50544,692,100,794,301,555,15.374000790994614
17,x59,0,33696,831,100,933,302,546,15.443466326920316
18,x73,0,29376,912,100,1014,303,511,15.513952412991785
19,x29,0,29376,535,100,637,304,535,15.549384309910238
20,x68,0,29376,486,100,588,305,486,15.590260635013692
21,x50,0,29376,486,100,588,306,486,15.621338091907091
22,x37,0,29376,486,100,588,307,486,15.651486863964237
