./Planning/pddlXpSym/flip/flip_1_p_t10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
17,x13,0,1,30,29,61,86,30,0.5130708450451493
18,x16,0,1,30,29,61,87,30,0.5162886090110987
19,x19,0,1,30,29,61,88,30,0.5195393150206655
20,x22,0,1,30,29,61,89,30,0.5228113799821585
21,x23,0,1,30,29,61,90,30,0.5260819740360603
22,x24,0,1,30,29,61,91,30,0.5293418769724667
23,x25,0,1,30,29,61,92,30,0.5326327390503138
24,x26,0,1,30,29,61,93,30,0.5359127629781142
25,x27,0,1,30,29,61,94,30,0.5391722130589187
26,x28,0,1,30,29,61,95,30,0.5423453589901328
27,x29,0,1,30,29,61,96,30,0.5454828320071101
28,x4,0,1,30,29,61,97,30,0.548639717977494
29,x7,0,1,30,29,61,98,30,0.5518077170709148
./Planning/pddlXpSym/flip/flip_1_p_t8.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,512,86,33,120,80,83,0.35129394300747663
1,x11,0,384,124,33,159,80,82,0.5027251640567556
2,x12,0,256,123,33,158,81,81,0.5093674859963357
3,x14,0,192,112,33,147,82,80,0.5156326530268416
4,x15,0,128,111,33,146,83,79,0.5219095210777596
5,x17,0,96,101,33,136,84,78,0.528063261997886
6,x18,0,64,97,33,132,85,77,0.5339204990305007
7,x2,0,48,141,33,176,86,75,0.5399285060120746
8,x20,0,36,85,33,120,87,74,0.5460472470149398
9,x21,0,24,82,33,117,88,72,0.5523806170094758
10,x23,0,18,74,33,109,89,71,0.5578507489990443
11,x24,0,12,73,33,108,90,69,0.5644709540065378
12,x3,0,8,122,33,157,91,64,0.5702787460759282
13,x5,0,6,96,33,131,92,56,0.5751915510045364
14,x6,0,4,85,33,120,93,50,0.5796723460080102
15,x8,0,3,73,33,108,94,49,0.5843878390733153
16,x9,0,2,71,33,106,95,48,0.5903209930984303
17,x1,0,1,49,33,84,96,34,0.5947494989959523
18,x10,0,1,34,33,69,97,34,0.5980700850486755
19,x13,0,1,34,33,69,98,34,0.6013880930840969
20,x16,0,1,34,33,69,99,34,0.6046854479936883
21,x19,0,1,34,33,69,100,34,0.6080022350652143
22,x22,0,1,34,33,69,101,34,0.611340897041373
23,x25,0,1,34,33,69,102,34,0.6146745700389147
24,x26,0,1,34,33,69,103,34,0.6180222270777449
25,x27,0,1,34,33,69,104,34,0.6213483710307628
26,x28,0,1,34,33,69,105,34,0.6246456830995157
27,x29,0,1,34,33,69,106,34,0.6279636340914294
28,x30,0,1,34,33,69,107,34,0.6312482689972967
29,x31,0,1,34,33,69,108,34,0.6345363340806216
30,x32,0,1,34,33,69,109,34,0.6378201700281352
31,x33,0,1,34,33,69,110,34,0.6411385040264577
32,x4,0,1,34,33,69,111,34,0.6444556170608848
33,x7,0,1,34,33,69,112,34,0.6477819629944861
./Planning/pddlXpSym/flip/flip_1_p_t9.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,1024,97,37,135,90,94,0.4316373870242387
1,x11,0,768,146,37,185,90,93,0.6030750180361792
2,x12,0,512,145,37,184,91,92,0.6105084889568388
3,x14,0,384,132,37,171,92,90,0.6177060869522393
4,x15,0,256,131,37,170,93,89,0.6251729499781504
5,x17,0,192,120,37,159,94,88,0.6319708810187876
6,x18,0,128,119,37,158,95,87,0.6386883120285347
7,x2,0,96,161,37,200,96,85,0.6453840059693903
8,x20,0,72,107,37,146,97,84,0.6518595779780298
9,x21,0,48,103,37,142,98,83,0.6582318849395961
10,x23,0,36,93,37,132,99,82,0.664795245975256
11,x24,0,24,90,37,129,100,80,0.6709483249578625
12,x26,0,18,82,37,121,101,79,0.6766899030189961
13,x27,0,12,80,37,119,102,76,0.6827836009906605
14,x3,0,8,142,37,181,103,74,0.6883138900157064
15,x5,0,6,130,37,169,104,73,0.6934984549880028
16,x6,0,4,129,37,168,105,72,0.6984025270212442
17,x8,0,3,99,37,138,106,71,0.7032679070252925
18,x9,0,2,93,37,132,107,68,0.7120616439497098
19,x1,0,1,69,37,108,108,38,0.7157954369904473
20,x10,0,1,38,37,77,109,38,0.7192687599454075
21,x13,0,1,38,37,77,110,38,0.7227141599869356
22,x16,0,1,38,37,77,111,38,0.7261660340009257
23,x19,0,1,38,37,77,112,38,0.7296040819492191
24,x22,0,1,38,37,77,113,38,0.7330395439639688
25,x25,0,1,38,37,77,114,38,0.7364688270026818
26,x28,0,1,38,37,77,115,38,0.7399026619968936
27,x29,0,1,38,37,77,116,38,0.7433557809563354
28,x30,0,1,38,37,77,117,38,0.7468133539659902
29,x31,0,1,38,37,77,118,38,0.750269633019343
30,x32,0,1,38,37,77,119,38,0.7537394789978862
31,x33,0,1,38,37,77,120,38,0.7572393179871142
32,x34,0,1,38,37,77,121,38,0.7607404789887369
33,x35,0,1,38,37,77,122,38,0.7642508399439976
34,x36,0,1,38,37,77,123,38,0.7677449069451541
35,x37,0,1,38,37,77,124,38,0.771279243985191
36,x4,0,1,38,37,77,125,38,0.7747804940445349
37,x7,0,1,38,37,77,126,38,0.7782598909689113
./Planning/pddlXpSym/flip/flip_no_action_1_p_t10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,118098,221,71,293,190,219,2.137676835991442
1,x10,0,98415,391,71,464,190,216,2.454472593963146
2,x12,0,85293,365,71,438,191,215,2.4767250219592825
3,x13,0,65610,361,71,434,192,210,2.4993298479821533
4,x14,0,45927,357,71,430,193,209,2.5209685299778357
5,x15,0,32805,358,71,431,194,208,2.5415157999377698
6,x17,0,28431,333,71,406,195,206,2.5606642010388896
7,x18,0,21870,330,71,403,196,205,2.5810532729374245
8,x19,0,15309,329,71,402,197,201,2.6017797390231863
9,x2,0,12393,377,71,450,198,200,2.6216224159579724
10,x20,0,8748,329,71,402,199,199,2.6407271890202537
11,x22,0,7533,303,71,376,200,197,2.6583318220218644
12,x23,0,5832,300,71,373,201,193,2.6755347929429263
13,x24,0,4131,295,71,368,202,192,2.6923277960158885
14,x25,0,2916,298,71,371,203,191,2.707799397991039
15,x27,0,2511,273,71,346,204,189,2.7225793140241876
16,x28,0,1944,271,71,344,205,185,2.736791335977614
17,x29,0,1377,265,71,338,206,184,2.7517807650147006
18,x3,0,1053,346,71,419,207,182,2.7657807449577376
19,x30,0,729,261,71,334,208,181,2.7796191619709134
20,x32,0,621,241,71,314,209,178,2.7933920540381223
21,x33,0,486,239,71,312,210,174,2.806901038973592
22,x34,0,351,230,71,303,211,173,2.8202882379991934
23,x35,0,243,229,71,302,212,172,2.833941453951411
24,x37,0,207,208,71,281,213,170,2.846310756984167
25,x38,0,162,207,71,280,214,168,2.8584835149813443
26,x39,0,117,204,71,277,215,164,2.8706297270255163
27,x4,0,90,305,71,378,216,160,2.8821228550514206
28,x40,0,63,194,71,267,217,159,2.892244988004677
29,x42,0,54,175,71,248,218,157,2.9031717060133815
30,x43,0,42,173,71,246,219,153,2.9138902160339057
31,x44,0,30,168,71,241,220,152,2.925353851984255
32,x45,0,21,167,71,240,221,151,2.9363178339553997
33,x47,0,18,155,71,228,222,149,2.9459285649936646
34,x48,0,14,151,71,224,223,146,2.955266571021639
35,x49,0,10,149,71,222,224,142,2.9643080750247464
36,x5,0,7,264,71,337,225,141,2.974640678963624
37,x50,0,5,144,71,217,226,112,2.9842927400022745
38,x7,0,4,163,71,236,227,103,2.990748225012794
39,x8,0,3,158,71,231,228,96,2.998431302024983
40,x9,0,2,152,71,225,229,92,3.011391708976589
41,x52,0,2,92,71,165,230,92,3.0199885349720716
42,x53,0,2,92,71,165,231,92,3.0242256759665906
43,x54,0,2,92,71,165,232,92,3.0284540669526905
44,x55,0,2,92,71,165,233,92,3.0326899150386453
45,x56,0,2,92,71,165,234,92,3.036905191023834
46,x57,0,2,92,71,165,235,92,3.041070939041674
47,x58,0,2,92,71,165,236,92,3.0452022249810398
48,x59,0,2,92,71,165,237,92,3.0493723589461297
49,x60,0,2,92,71,165,238,92,3.05356154195033
50,x61,0,2,92,71,165,239,92,3.0577403439674526
51,x62,0,2,92,71,165,240,92,3.0619318219833076
52,x63,0,2,92,71,165,241,92,3.0661525710020214
53,x64,0,2,92,71,165,242,92,3.070341450977139
54,x65,0,2,92,71,165,243,92,3.0745374750113115
55,x66,0,2,92,71,165,244,92,3.07870987104252
56,x67,0,2,92,71,165,245,92,3.082875326042995
57,x68,0,2,92,71,165,246,92,3.087080570985563
58,x69,0,2,92,71,165,247,92,3.091291705961339
59,x70,0,2,92,71,165,248,92,3.0955004129791632
60,x71,0,2,92,71,165,249,92,3.0996943820500746
61,x1,0,1,93,71,166,250,72,3.1039019839372486
62,x11,0,1,72,71,145,251,72,3.1080920009408146
63,x16,0,1,72,71,145,252,72,3.112273456994444
64,x21,0,1,72,71,145,253,72,3.116463779937476
65,x26,0,1,72,71,145,254,72,3.1206673979759216
66,x31,0,1,72,71,145,255,72,3.1248226009774953
67,x36,0,1,72,71,145,256,72,3.1290266229771078
68,x41,0,1,72,71,145,257,72,3.13324267801363
69,x46,0,1,72,71,145,258,72,3.137480012024753
70,x51,0,1,72,71,145,259,72,3.1417112270137295
71,x6,0,1,72,71,145,260,72,3.145936302957125
./Planning/pddlXpSym/flip/flip_no_action_1_p_t1.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,6,25,8,34,19,23,0.07379925798159093
1,x2,0,5,25,8,35,19,21,0.15472620294895023
2,x3,0,4,21,8,31,20,16,0.1579786529764533
3,x4,0,3,17,8,27,21,12,0.16109734599012882
4,x5,0,2,17,8,27,22,10,0.16413098899647593
5,x7,0,2,10,8,20,23,10,0.16706042701844126
6,x8,0,2,10,8,20,24,10,0.16992214496713132
7,x1,0,1,11,8,21,25,9,0.17278575396630913
8,x6,0,1,9,8,19,26,9,0.17567041295114905
./Planning/pddlXpSym/flip/flip_no_action_1_p_t2.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,18,44,15,61,38,43,0.126497377990745
1,x10,0,15,58,15,75,38,42,0.27708447398617864
2,x2,0,12,41,15,58,39,36,0.28121200297027826
3,x3,0,9,41,15,58,40,34,0.28549415501765907
4,x4,0,7,38,15,55,41,32,0.29018206102773547
5,x5,0,5,34,15,51,42,27,0.29452573496382684
