./Planning/pddlXpSym/flip/flip_1_p_t10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
21,x32,1,2,35,33,70,100,35,0.5114028489915654
22,x12,0,2,35,33,70,101,35,0.5154264670563862
23,x4,0,2,35,33,70,102,35,0.5194545059930533
24,x30,0,2,35,33,70,103,35,0.5234770670067519
25,x23,0,2,35,33,70,104,35,0.5274681049631909
26,x22,0,2,35,33,70,105,35,0.5314406950492412
27,x2,1,1,97,33,132,106,34,0.5354975920636207
28,x19,1,1,34,33,69,107,34,0.5386143350042403
29,x26,1,1,34,33,69,108,34,0.5417116590542719
30,x3,0,1,34,33,69,109,34,0.5448176710633561
31,x1,1,1,34,33,69,110,34,0.5479347440414131
32,x8,0,1,34,33,69,111,34,0.5510223780293018
33,x29,0,1,34,33,69,112,34,0.5541287150699645
./Planning/pddlXpSym/flip/flip_1_p_t9.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,1024,97,37,135,90,94,0.4262298790272325
1,x17,0,768,158,37,197,90,93,0.48752750898711383
2,x10,1,384,205,37,244,91,87,0.4951051550451666
3,x19,1,256,138,37,177,92,81,0.5023974489886314
4,x23,0,192,101,37,140,93,80,0.5086982250213623
5,x7,1,96,189,37,228,94,74,0.5148308910429478
6,x18,1,48,131,37,170,95,66,0.5208941019373015
7,x13,1,24,134,37,173,96,61,0.5265832350123674
8,x11,0,24,60,37,99,97,60,0.5325658359797671
9,x14,1,24,60,37,99,98,60,0.5379644329659641
10,x31,0,24,60,37,99,99,60,0.5430974200135097
11,x28,1,12,66,37,105,100,56,0.5486781189683825
12,x9,0,12,55,37,94,101,55,0.5541546270251274
13,x30,1,6,137,37,176,102,50,0.559051580959931
14,x2,1,3,139,37,178,103,48,0.5643826519371942
15,x24,0,2,60,37,99,104,46,0.56834781402722
16,x32,0,2,46,37,85,105,46,0.5719509120099247
17,x33,1,2,46,37,85,106,46,0.5752137580420822
18,x5,0,2,46,37,85,107,46,0.5784911169903353
19,x15,0,2,46,37,85,108,46,0.5817440759856254
20,x22,1,1,48,37,87,109,38,0.5851186900399625
21,x16,0,1,38,37,77,110,38,0.5883877649903297
22,x20,0,1,38,37,77,111,38,0.5916230379370973
23,x21,0,1,38,37,77,112,38,0.5950247329892591
24,x37,0,1,38,37,77,113,38,0.5982750350376591
25,x26,0,1,38,37,77,114,38,0.6015128319850191
26,x27,0,1,38,37,77,115,38,0.6047443349380046
27,x35,0,1,38,37,77,116,38,0.6079789469949901
28,x36,0,1,38,37,77,117,38,0.6112083359621465
29,x12,0,1,38,37,77,118,38,0.6144544519484043
30,x25,1,1,38,37,77,119,38,0.6177027260418981
31,x4,0,1,38,37,77,120,38,0.6209534369409084
