./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
2,x4,0,255,117,15,221,0,97,0.03740931302309036
3,x11,0,225,115,15,198,0,90,0.03957934700883925
4,x5,0,210,95,15,174,0,76,0.041648709011496976
5,x7,0,182,102,15,181,0,60,0.043613351008389145
6,x14,1,144,101,15,173,0,50,0.045486056013032794
7,x12,0,108,67,15,133,0,26,0.047288018016843125
8,x6,0,96,28,15,70,0,11,0.048877342022024095
9,x3,0,64,11,15,38,0,10,0.050351447018329054
10,x15,1,32,20,15,36,0,11,0.05175882100593299
11,x13,1,16,20,15,37,0,12,0.05316091500571929
12,x10,1,8,19,15,36,0,13,0.05452623701421544
13,x8,1,4,19,15,36,0,14,0.055825009010732174
14,x2,1,2,15,15,32,0,15,0.05707148401415907
15,x1,1,1,16,15,33,0,16,0.05828524302341975
./DatasetA/instance_K3_N15_M45_05.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,492,203,15,219,0,203,0.016557889990508556
1,x8,0,491,210,15,343,0,198,0.01978830201551318
2,x2,1,450,201,15,337,0,156,0.022396487998776138
3,x6,0,383,169,15,270,0,134,0.02479968999978155
4,x4,0,317,143,15,241,0,90,0.027046233997680247
5,x1,0,250,91,15,154,0,55,0.0291215619945433
6,x14,0,184,79,15,120,0,37,0.030946576996939257
7,x7,0,144,50,15,83,0,28,0.032726755016483366
8,x11,0,96,41,15,82,0,15,0.03436227099155076
9,x9,1,64,17,15,48,0,10,0.035901326016755775
10,x15,1,32,20,15,36,0,11,0.03734561300370842
11,x13,1,16,20,15,37,0,12,0.03876039301394485
12,x12,1,8,21,15,38,0,13,0.04016530601074919
13,x10,1,4,21,15,38,0,14,0.041497714002616704
14,x5,1,2,18,15,35,0,15,0.04277633599122055
15,x3,1,1,18,15,35,0,16,0.04402141799801029
./DatasetA/instance_K3_N15_M45_06.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,408,226,15,241,0,226,0.021961227001156658
1,x1,0,406,227,15,328,0,218,0.025403610983630642
2,x7,0,372,248,15,349,0,197,0.028162603004602715
3,x12,1,323,241,15,337,0,176,0.030850306997308508
4,x14,0,271,193,15,269,0,119,0.033414749981602654
5,x6,0,231,143,15,207,0,115,0.03564379899762571
6,x10,1,167,149,15,213,0,60,0.03773497600923292
7,x11,0,122,61,15,117,0,36,0.03960019498481415
8,x8,1,88,47,15,88,0,20,0.0412251660018228
9,x5,0,64,21,15,57,0,10,0.04274403600720689
10,x15,1,32,20,15,36,0,11,0.044193659006850794
11,x13,1,16,20,15,37,0,12,0.04561374700278975
12,x9,1,8,18,15,35,0,13,0.04696281399810687
13,x4,1,4,15,15,32,0,14,0.048300891008693725
14,x3,1,2,16,15,33,0,15,0.04957118700258434
15,x2,1,1,17,15,34,0,16,0.050783512997440994
./DatasetA/instance_K3_N15_M45_07.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,343,169,15,185,0,169,0.01643317801062949
1,x4,1,319,176,15,208,0,166,0.019445228012045845
2,x12,1,291,189,15,221,0,136,0.021966027008602396
3,x14,0,238,169,15,198,0,93,0.024385393015109003
4,x3,1,188,99,15,128,0,79,0.02664713902049698
5,x15,0,150,99,15,128,0,44,0.028693423024378717
6,x10,0,116,59,15,100,0,28,0.030585159023758024
7,x13,1,94,44,15,61,0,27,0.03229517099680379
8,x9,1,72,37,15,72,0,21,0.03396445600083098
9,x6,1,48,22,15,56,0,14,0.03550793800968677
10,x5,1,32,14,15,41,0,11,0.036999969015596434
11,x11,1,16,18,15,35,0,12,0.03839690101449378
12,x8,1,8,17,15,34,0,13,0.039758323022397235
13,x7,1,4,18,15,35,0,14,0.041104631003690884
14,x2,1,2,15,15,32,0,15,0.042383584019262344
15,x1,1,1,16,15,33,0,16,0.043611489003524184
./DatasetA/instance_K3_N15_M45_08.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,280,170,15,186,0,170,0.021950544003630057
1,x15,0,279,175,15,205,0,161,0.025017862004460767
