./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,343,90,15,107,45,89,0.1768388079944998
1,x10,0,274,118,15,135,45,57,0.2823509641457349
2,x12,1,246,59,15,76,46,46,0.2867148930672556
3,x9,1,96,45,15,62,47,15,0.2910233489237726
4,x11,1,36,26,15,43,48,15,0.29440040211193264
5,x4,1,36,14,15,31,49,14,0.2975787410978228
6,x14,0,36,14,15,31,50,14,0.3008022529538721
7,x15,0,36,14,15,31,51,14,0.30404028994962573
8,x3,1,36,14,15,31,52,14,0.3072757930494845
9,x1,0,24,25,15,42,53,13,0.31051750108599663
10,x2,1,16,24,15,40,54,12,0.31354377907700837
11,x7,0,8,13,15,30,55,13,0.3164371419698
12,x5,1,4,14,15,31,56,14,0.3193350189831108
13,x13,1,4,14,15,31,57,14,0.3222049369942397
14,x6,0,2,15,15,32,58,15,0.32510680006816983
15,x8,1,1,16,15,33,59,16,0.32801941805519164
./DatasetA/instance_K3_N15_M45_08.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,280,131,15,146,45,128,0.18192382715642452
1,x7,1,209,164,15,180,45,85,0.2978431270457804
2,x15,0,208,75,15,92,46,62,0.3021099870093167
3,x2,1,160,70,15,87,47,53,0.30608791299164295
4,x9,0,150,57,15,74,48,44,0.31004012702032924
5,x14,0,122,54,15,71,49,40,0.3139106179587543
6,x12,1,108,35,15,52,50,25,0.31750712008215487
7,x6,0,72,34,15,51,51,28,0.32076036208309233
8,x11,1,60,27,15,44,52,21,0.3239457570016384
9,x8,0,32,22,15,39,53,13,0.32728294003754854
10,x5,1,16,14,15,31,54,12,0.33024519914761186
11,x4,1,8,13,15,30,55,13,0.3329778821207583
12,x1,1,4,14,15,31,56,14,0.3357119890861213
13,x3,0,4,14,15,31,57,14,0.3384364091325551
14,x10,1,2,15,15,32,58,15,0.34116357495076954
15,x13,0,1,16,15,33,59,16,0.34390406403690577
./DatasetA/instance_K3_N15_M45_09.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,228,114,15,129,45,111,0.18561675492674112
1,x11,1,218,124,15,140,45,88,0.2972575491294265
2,x12,0,187,110,15,127,46,66,0.3019476421177387
3,x1,1,164,68,15,85,47,54,0.3060177380684763
4,x9,1,109,70,15,87,48,44,0.3100660741329193
5,x8,0,90,56,15,73,49,32,0.31400710507296026
6,x15,1,57,42,15,59,50,31,0.31791360303759575
7,x5,1,27,29,15,46,51,20,0.32132273307070136
8,x14,0,18,25,15,42,52,15,0.3246358260512352
9,x6,1,18,15,15,32,53,15,0.32783565507270396
10,x7,1,18,15,15,32,54,15,0.3308918799739331
11,x3,0,12,28,15,44,55,14,0.3339951471425593
12,x13,1,8,14,15,31,56,13,0.33705873996950686
13,x4,0,4,14,15,31,57,14,0.3398427690844983
14,x2,1,2,15,15,32,58,15,0.34263052395544946
15,x10,0,1,16,15,33,59,16,0.3454346570651978
./DatasetA/instance_K3_N15_M45_10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,302,155,15,171,45,153,0.1880801641382277
1,x11,0,268,154,15,170,45,125,0.29455167800188065
2,x2,1,180,152,15,168,46,71,0.2997110551223159
3,x1,0,165,104,15,121,47,65,0.30422577797435224
4,x13,0,151,63,15,80,48,49,0.3088184939697385
5,x4,0,135,54,15,71,49,41,0.31315822899341583
6,x8,0,100,38,15,55,50,22,0.3174170220736414
7,x12,0,64,19,15,36,51,15,0.3213214420247823
8,x5,0,48,16,15,33,52,15,0.32500933506526053
9,x7,0,32,25,15,42,53,13,0.328666283050552
10,x9,0,16,14,15,31,54,14,0.3323385079856962
11,x6,1,12,16,15,33,55,15,0.3361115369480103
12,x14,1,6,15,15,32,56,15,0.33952464908361435
13,x10,0,4,15,15,32,57,14,0.34304401697590947
14,x15,1,2,15,15,32,58,15,0.34650423913262784
15,x3,0,1,16,15,33,59,16,0.34970366209745407
