./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
13,x6,1,168,227,15,271,0,146,0.08012077701278031
14,x9,1,168,227,15,296,0,159,0.08022516200435348
15,x3,0,161,227,15,247,0,149,0.08032862801337615
16,x3,1,141,227,15,247,0,128,0.08043185001588427
17,x6,0,134,227,15,267,0,130,0.080534909007838
18,x9,0,134,227,15,282,0,121,0.08063750699511729
19,x7,1,126,227,15,280,0,150,0.08074057000339963
20,x10,1,125,227,15,302,0,139,0.08084285800578073
21,x15,1,123,227,15,286,0,85,0.08094589301617816
22,x12,1,110,227,15,312,0,111,0.08104810901568271
23,x14,0,107,227,15,335,0,109,0.08115075700334273
24,x2,0,96,227,15,245,0,113,0.08125293700140901
25,x5,1,78,227,15,258,0,94,0.08135524598765187
26,x8,1,72,227,15,287,0,110,0.08145715499995276
27,x4,1,69,227,15,252,0,101,0.08155952699598856
28,x11,1,34,227,15,278,0,54,0.08167573899845593
29,x13,1,29,227,15,295,0,58,0.0817796160117723
30,x1,1,18,227,15,243,0,53,0.08188939400133677
./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,508,252,15,266,0,252,0.07486853108275682
1,x10,0,507,252,15,274,0,249,0.1318976430920884
2,x2,0,446,252,15,269,0,177,0.13203761505428702
3,x15,1,442,252,15,266,0,124,0.13216545397881418
4,x8,1,429,252,15,321,0,221,0.13229131302796304
5,x12,0,422,252,15,342,0,212,0.13241706509143114
6,x5,1,388,252,15,278,0,144,0.1325530119938776
7,x4,1,365,252,15,281,0,212,0.13268024707213044
8,x6,0,361,252,15,294,0,200,0.13280702603515238
9,x13,1,339,252,15,330,0,200,0.1329329099971801
10,x11,0,335,252,15,344,0,166,0.13305779406800866
11,x3,0,291,252,15,273,0,142,0.1331833500880748
12,x1,1,287,252,15,267,0,200,0.13330887106712908
13,x9,0,282,252,15,314,0,218,0.13343399798031896
14,x7,1,261,252,15,335,0,191,0.1335718820337206
15,x14,0,256,252,15,318,0,152,0.13370420807041228
16,x14,1,252,252,15,365,0,117,0.13383012206759304
17,x7,0,247,252,15,330,0,165,0.13395599101204425
18,x9,1,226,252,15,312,0,156,0.13408136402722448
19,x1,0,221,252,15,267,0,125,0.1342070479877293
20,x3,1,217,252,15,273,0,159,0.13433210703078657
21,x11,1,173,252,15,387,0,172,0.1344576730625704
22,x13,0,169,252,15,352,0,95,0.1345828149933368
23,x6,1,147,252,15,287,0,88,0.13470905309077352
24,x4,0,143,252,15,278,0,92,0.13483439304400235
25,x5,0,120,252,15,287,0,170,0.13496036501601338
26,x12,1,86,252,15,331,0,73,0.13508584105875343
27,x8,0,79,252,15,322,0,115,0.13521047902759165
28,x15,0,66,252,15,313,0,86,0.13533531804569066
29,x2,1,62,252,15,269,0,94,0.1354590969858691
30,x10,1,1,252,15,276,0,16,0.1355831540422514
./DatasetA/instance_K3_N15_M45_02.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,456,215,15,231,0,215,0.03708388505037874
1,x4,1,413,215,15,243,0,169,0.09340500005055219
2,x13,0,404,215,15,285,0,184,0.0935436770087108
3,x7,0,401,215,15,283,0,208,0.09367278404533863
4,x15,1,391,215,15,278,0,178,0.09379984601400793
5,x6,0,378,215,15,258,0,183,0.09394894097931683
6,x5,0,324,215,15,247,0,161,0.09408116096165031
7,x9,1,322,215,15,332,0,205,0.09420839895028621
8,x3,1,319,215,15,237,0,133,0.09433482005260885
9,x8,1,314,215,15,303,0,144,0.09446160099469125
10,x10,1,313,215,15,282,0,174,0.09458833700045943
11,x12,1,306,215,15,290,0,165,0.09471488802228123
12,x1,0,295,215,15,232,0,167,0.094841263955459
13,x14,1,293,215,15,311,0,172,0.0949683110229671
14,x2,0,291,215,15,234,0,149,0.09509474399965256
15,x11,1,285,215,15,325,0,184,0.09522158501204103
16,x11,0,171,215,15,340,0,148,0.09534838201943785
17,x2,1,165,215,15,234,0,113,0.09547586506232619
18,x14,0,163,215,15,301,0,96,0.09560269699431956
19,x1,1,161,215,15,232,0,88,0.09572927304543555
20,x12,0,150,215,15,325,0,122,0.09585578297264874
21,x10,0,143,215,15,294,0,104,0.09598272806033492
