./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,456,215,15,231,0,215,0.03628887701779604
1,x5,0,324,247,15,263,0,161,0.03856235707644373
2,x6,0,268,199,15,215,0,141,0.04055445804260671
3,x4,1,236,163,15,180,0,108,0.04251550603657961
4,x7,0,211,160,15,177,0,91,0.04447914403863251
5,x14,1,115,212,15,228,0,84,0.0464820220367983
6,x3,1,88,96,15,112,0,46,0.04840813297778368
7,x9,1,56,99,15,115,0,46,0.05034364201128483
8,x11,1,30,112,15,128,0,39,0.0522742880275473
9,x12,1,15,107,15,123,0,42,0.05421433399897069
10,x10,1,10,68,15,84,0,26,0.05613141204230487
11,x15,1,8,39,15,55,0,13,0.05809873598627746
12,x1,1,4,15,15,32,0,14,0.05998839205130935
13,x2,1,2,18,15,35,0,15,0.06188787007704377
14,x8,1,1,31,15,48,0,16,0.06378212303388864
15,x13,0,1,16,15,33,0,16,0.06565602403134108
./DatasetA/instance_K3_N15_M45_03.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,557,238,15,253,0,238,0.035237717907875776
1,x5,1,400,287,15,302,0,152,0.03754563699476421
2,x6,1,268,190,15,205,0,112,0.03959901991765946
3,x4,0,242,129,15,144,0,82,0.04157963499892503
4,x7,1,182,118,15,134,0,68,0.04356298199854791
5,x14,0,126,99,15,115,0,46,0.045541809988208115
6,x3,1,68,56,15,73,0,27,0.04751273593865335
7,x9,1,68,27,15,44,0,27,0.049420323921367526
8,x11,1,44,67,15,84,0,28,0.05137581389863044
9,x12,1,24,57,15,74,0,18,0.05332209495827556
10,x10,1,24,18,15,35,0,18,0.05523917998652905
11,x15,1,12,53,15,69,0,19,0.05720066197682172
12,x1,0,8,21,15,38,0,13,0.05911480693612248
13,x2,1,4,17,15,34,0,14,0.0610696169314906
14,x8,1,2,30,15,47,0,15,0.06298936891835183
15,x13,1,1,41,15,58,0,16,0.06493476091418415
./DatasetA/instance_K3_N15_M45_04.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,296,148,15,163,0,148,0.022542919032275677
1,x5,0,249,166,15,181,0,121,0.0238798800855875
2,x6,0,151,143,15,158,0,62,0.025054531055502594
3,x4,0,133,73,15,88,0,46,0.026219388004392385
4,x7,0,121,69,15,84,0,40,0.027373871998861432
5,x14,1,105,54,15,69,0,30,0.0285248220898211
6,x3,0,73,35,15,51,0,29,0.029663274995982647
7,x9,0,64,39,15,55,0,10,0.03081421204842627
8,x11,0,64,10,15,27,0,10,0.03193044709041715
9,x12,0,64,10,15,27,0,10,0.03305359301157296
10,x10,1,32,24,15,41,0,11,0.03419203101657331
11,x15,1,16,32,15,48,0,12,0.03532737598288804
12,x1,1,8,14,15,31,0,13,0.03645912604406476
13,x2,1,4,17,15,34,0,14,0.03759146807715297
14,x8,1,2,30,15,47,0,15,0.03873570600990206
15,x13,1,1,41,15,58,0,16,0.039876937051303685
./DatasetA/instance_K3_N15_M45_05.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,492,203,15,219,0,203,0.015405821963213384
1,x5,0,333,247,15,263,0,138,0.016833580913953483
2,x6,0,285,164,15,180,0,122,0.018070199992507696
3,x4,0,253,140,15,156,0,86,0.019300191896036267
4,x7,0,168,138,15,154,0,68,0.020515242940746248
5,x14,0,120,194,15,210,0,65,0.021736667957156897
6,x3,0,82,79,15,96,0,41,0.022963755996897817
7,x9,0,44,103,15,120,0,38,0.02416849695146084
8,x11,0,32,66,15,83,0,30,0.025366119924001396
9,x12,0,24,41,15,58,0,20,0.026580687961541116
10,x10,0,16,29,15,46,0,12,0.027769705979153514
11,x15,1,8,35,15,51,0,13,0.028949628002010286
12,x1,1,4,15,15,32,0,14,0.03012648900039494
13,x2,1,2,18,15,35,0,15,0.03131690190639347
14,x8,0,2,15,15,32,0,15,0.03247945196926594
15,x13,1,1,41,15,58,0,16,0.03366285399533808
./DatasetA/instance_K3_N15_M45_06.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,408,226,15,241,0,226,0.018716839025728405
1,x5,0,275,255,15,270,0,174,0.020092966966331005
2,x6,0,212,217,15,232,0,140,0.021298164036124945
3,x4,0,131,162,15,177,0,97,0.022484016022644937
4,x7,0,107,132,15,147,0,82,0.023664467968046665
5,x14,0,71,165,15,180,0,78,0.024874281021766365
6,x3,1,38,86,15,102,0,40,0.02603361802175641
7,x9,1,23,72,15,88,0,38,0.027189134969376028
8,x11,0,18,53,15,69,0,24,0.028347763000056148
9,x12,1,14,46,15,62,0,23,0.029509535990655422
10,x10,1,12,41,15,57,0,19,0.030655101989395916
11,x15,0,8,37,15,53,0,13,0.03179662500042468
12,x1,0,8,13,15,30,0,13,0.032923044986091554
13,x2,1,4,17,15,34,0,14,0.03406018496025354
14,x8,1,2,30,15,47,0,15,0.03520036302506924
15,x13,1,1,41,15,58,0,16,0.03634316101670265
./DatasetA/instance_K3_N15_M45_07.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,343,169,15,185,0,169,0.015273796045221388
1,x5,1,240,190,15,206,0,136,0.016657011001370847
2,x6,0,146,182,15,198,0,93,0.017864521010778844
3,x4,1,138,103,15,119,0,89,0.01904344209469855
4,x7,1,78,144,15,160,0,76,0.020241621998138726
5,x14,0,71,112,15,128,0,64,0.021437274059280753
6,x3,1,41,75,15,91,0,48,0.022605563048273325
7,x9,0,32,79,15,95,0,41,0.023777018068358302
8,x11,1,20,82,15,98,0,25,0.024972127052024007
9,x12,1,20,25,15,41,0,25,0.02611806010827422
10,x10,0,20,25,15,41,0,25,0.02725724200718105
11,x15,1,12,38,15,54,0,14,0.028427288052625954
12,x1,0,8,16,15,33,0,13,0.029582953080534935
13,x2,1,4,17,15,34,0,14,0.03073356009554118
14,x8,1,2,30,15,47,0,15,0.03188690904062241
15,x13,1,1,41,15,58,0,16,0.03306056803558022
./DatasetA/instance_K3_N15_M45_08.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,280,170,15,186,0,170,0.015201802947558463
1,x5,0,150,203,15,219,0,125,0.016558941919356585
2,x6,0,84,189,15,205,0,94,0.017757011926732957
3,x4,1,60,114,15,131,0,63,0.018923692987300456
4,x7,1,52,94,15,111,0,47,0.020113617996685207
5,x14,0,48,62,15,79,0,29,0.021273770951665938
6,x3,1,24,41,15,58,0,32,0.022421520901843905
7,x9,0,24,32,15,49,0,32,0.023561083944514394
8,x11,1,16,54,15,71,0,25,0.02471767389215529
9,x12,1,12,37,15,54,0,14,0.02586470788810402
10,x10,1,6,34,15,51,0,15,0.027019226923584938
11,x15,0,6,15,15,32,0,15,0.028147047967649996
12,x1,0,4,17,15,34,0,14,0.02928674896247685
13,x2,1,2,18,15,35,0,15,0.03042653389275074
14,x8,0,2,15,15,32,0,15,0.031559939961880445
15,x13,1,1,41,15,58,0,16,0.03270723996683955
./DatasetA/instance_K3_N15_M45_09.cnf
