./DatasetB/instance_K3_N30_M90_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,204966,2533,30,2563,90,2530,2.11181698506698
1,x21,1,128869,4374,30,4405,90,1942,2.1835629750275984
2,x7,0,107477,1906,30,1937,91,1464,2.226284877047874
3,x9,0,82689,2673,30,2704,92,1176,2.256160733057186
4,x5,0,61571,1759,30,1791,93,829,2.286562585970387
5,x16,1,42441,891,30,923,94,642,2.306397070060484
6,x29,0,21484,985,30,1017,95,516,2.3225171320373192
7,x14,0,13750,448,30,480,96,360,2.346339047071524
8,x24,0,8488,491,30,523,97,257,2.358017902006395
9,x23,1,8474,307,30,339,98,231,2.368134316056967
10,x20,1,4466,466,30,498,99,187,2.377617934020236
11,x13,1,2550,409,30,441,100,161,2.387075557024218
12,x30,1,1798,261,30,293,101,145,2.39603917603381
13,x10,1,1556,196,30,228,102,112,2.4043446970172226
14,x11,1,1212,131,30,163,103,82,2.4116972429910675
15,x6,0,650,117,30,149,104,81,2.418237713049166
16,x17,0,450,136,30,168,105,76,2.4243091780226678
17,x18,1,442,108,30,140,106,63,2.430763365002349
18,x27,0,280,126,30,158,107,63,2.436744339996949
19,x8,1,182,114,30,146,108,52,2.442243261029944
20,x12,0,128,77,30,109,109,38,2.4478166410699487
21,x28,0,100,80,30,112,110,32,2.4535188489826396
22,x26,1,56,65,30,97,111,29,2.4587686740560457
23,x22,1,28,31,30,63,112,30,2.4636093890294433
24,x2,1,14,32,30,64,113,31,2.4682507610414177
25,x19,1,8,68,30,100,114,30,2.4731219530804083
26,x3,1,8,30,30,62,115,30,2.477791161974892
27,x1,1,4,32,30,64,116,31,2.482172040035948
28,x4,1,3,66,30,98,117,31,2.4864958070684224
29,x15,1,2,65,30,97,118,30,2.490843722014688
30,x25,1,1,66,30,98,119,31,2.4950040800031275
./DatasetB/instance_K3_N30_M90_09.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,80165,3328,30,3358,91,3325,4.2362195029854774
1,x21,1,61994,5934,30,5965,91,2562,4.30832037597429
2,x7,1,31372,2607,30,2639,92,1301,4.373664468061179
3,x9,1,17460,1277,30,1309,93,631,4.413536863052286
4,x5,0,10100,727,30,759,94,235,4.43792062997818
5,x16,0,6076,375,30,406,95,152,4.450950928963721
6,x29,0,6076,147,30,179,96,147,4.4595826379954815
7,x14,1,3796,227,30,259,97,131,4.4672736240318045
8,x24,0,2512,284,30,316,98,102,4.474845258053392
9,x23,1,1610,228,30,260,99,81,4.481905868975446
10,x20,1,906,169,30,201,100,74,4.488766976981424
11,x13,1,486,168,30,200,101,68,4.49580622499343
12,x30,0,320,76,30,108,102,42,4.502454822068103
13,x10,0,212,86,30,118,103,40,4.508512647007592
14,x11,1,128,80,30,112,104,39,4.5139489360153675
15,x6,0,84,76,30,108,105,33,4.5192357409978285
16,x17,0,84,33,30,65,106,33,4.524230194976553
17,x18,1,84,32,30,64,107,32,4.529081879998557
18,x27,0,84,32,30,63,108,32,4.5336835630005226
19,x8,0,84,32,30,64,109,32,4.5382342640077695
20,x12,1,44,85,30,116,110,32,4.542923745000735
21,x28,0,32,81,30,113,111,32,4.547446388984099
22,x26,1,24,80,30,111,112,28,4.552007075981237
23,x22,1,12,34,30,66,113,29,4.556650337064639
24,x2,0,12,29,30,61,114,29,4.5606702390359715
25,x19,1,6,31,30,63,115,30,4.564757280051708
26,x3,1,6,30,30,62,116,30,4.568972381995991
27,x1,0,6,30,30,62,117,30,4.573073680978268
28,x4,0,4,86,30,117,118,29,4.577337563037872
29,x15,1,2,85,30,117,119,30,4.581613379064947
30,x25,1,1,32,30,64,120,31,4.585342179983854
./DatasetB/instance_K3_N30_M90_10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,111125,2457,30,2488,91,2455,2.6808149410644546
1,x21,0,84407,2473,30,2504,91,2334,2.7517540249973536
2,x7,0,61845,2515,30,2546,92,1519,2.7916423910064623
3,x9,1,47396,1530,30,1561,93,1165,2.8267716380069032
4,x5,1,26010,1218,30,1249,94,691,2.8512779000448063
5,x16,1,13879,1321,30,1352,95,451,2.8712332220748067
6,x29,1,7100,538,30,569,96,276,2.886721502058208
7,x14,1,5586,353,30,385,97,142,2.8977707009762526
8,x24,1,5586,126,30,158,98,126,2.9064823060762137
9,x23,0,4506,234,30,266,99,111,2.9143871170235798
10,x20,0,2869,132,30,164,100,103,2.9224877160741016
11,x13,1,1669,186,30,218,101,99,2.9294491780456156
12,x30,1,1141,135,30,167,102,85,2.936744404025376
13,x10,1,848,165,30,197,103,75,2.943186799995601
14,x11,0,800,96,30,128,104,66,2.949922433006577
15,x6,0,632,110,30,142,105,51,2.95588886202313
16,x17,0,632,48,30,80,106,48,2.9617034540278837
17,x18,1,392,96,30,128,107,40,2.9674332439899445
18,x27,0,216,95,30,127,108,39,2.973658539005555
19,x8,0,168,84,30,116,109,36,2.978995127021335
20,x12,0,96,89,30,120,110,31,2.984533164068125
21,x28,1,72,77,30,108,111,29,2.9886425510048866
22,x26,0,56,78,30,110,112,28,2.9928468969883397
23,x22,0,32,78,30,110,113,26,2.997011816012673
24,x2,1,32,26,30,58,114,26,3.0011222030734643
25,x19,1,16,28,30,60,115,27,3.0046383519656956
26,x3,1,8,29,30,61,116,28,3.0080874890554696
27,x1,1,4,30,30,62,117,29,3.0115329769905657
28,x4,0,4,29,30,61,118,29,3.0149240610189736
29,x15,1,2,31,30,63,119,30,3.0183748949784786
30,x25,1,1,32,30,64,120,31,3.0218288169708103
