./DatasetB/instance_K3_N30_M90_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
4,x4,1,170322,1719,30,1751,93,1234,2.4146873749559745
5,x11,1,159168,1123,30,1155,94,733,2.4345056080492213
6,x10,1,135094,633,30,665,95,467,2.4480074499733746
7,x9,0,113246,509,30,541,96,364,2.459633623016998
8,x7,0,94326,326,30,358,97,261,2.4698217309778556
9,x12,0,80640,249,30,281,98,179,2.479642938938923
10,x30,1,63048,253,30,285,99,176,2.488330491934903
11,x8,1,51292,188,30,220,100,94,2.496132018044591
12,x22,0,34988,117,30,149,101,56,2.503868108964525
13,x5,0,27744,74,30,106,102,42,2.510908733936958
14,x28,0,16384,65,30,97,103,39,2.517482394934632
15,x16,1,11008,43,30,75,104,30,2.523883646936156
16,x1,0,7424,33,30,65,105,25,2.5296853380277753
17,x27,0,4096,30,30,62,106,24,2.5351658610161394
18,x14,0,2560,27,30,59,107,24,2.5403069850290194
19,x15,1,1536,24,30,56,108,22,2.545511042000726
20,x17,0,768,23,30,55,109,23,2.5509775349637493
21,x21,1,512,24,30,56,110,22,2.5561409869696945
22,x13,1,256,23,30,55,111,23,2.5609402609989047
23,x25,1,128,24,30,56,112,24,2.565751882037148
24,x29,1,64,25,30,57,113,25,2.570593968965113
25,x2,1,32,26,30,58,114,26,2.5753123819595203
26,x26,1,16,27,30,59,115,27,2.58003131498117
27,x24,0,8,28,30,60,116,28,2.584834559005685
28,x19,1,4,29,30,61,117,29,2.589722380042076
29,x20,0,2,30,30,62,118,30,2.5945740110473707
30,x6,1,1,31,30,63,119,31,2.5993282849667594
./DatasetB/instance_K3_N30_M90_09.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,80165,3328,30,3358,91,3325,4.228011728962883
1,x17,0,79587,3344,30,3375,91,3076,4.465328825055622
2,x3,1,70616,3139,30,3170,92,2317,4.519066650071181
3,x4,0,60598,2803,30,2833,93,1952,4.558048220002092
4,x26,1,50810,1916,30,1947,94,1403,4.589684684062377
5,x2,0,42300,1654,30,1685,95,835,4.614171750028618
